time,ext,iaga,dBn,dBe,dBd
2024-05-10 19:21:00,60.0,T43,-112.493011,-125.065346,54.746353
2024-05-10 19:22:00,60.0,T43,-74.400856,-154.124863,63.144367
2024-05-10 19:23:00,60.0,T43,-58.972336,-166.580338,70.642677
2024-05-10 19:24:00,60.0,T43,-85.938446,-127.433548,89.741852
2024-05-10 19:25:00,60.0,T43,-82.553078,-164.210571,89.270027
2024-05-10 19:26:00,60.0,T43,-96.298355,-168.032074,107.188667
2024-05-10 19:27:00,60.0,T43,-59.754963,-205.883804,103.301437
2024-05-10 19:28:00,60.0,T43,-17.971394,-197.996185,119.831512
2024-05-10 19:29:00,60.0,T43,19.247677,-236.824722,124.872658
2024-05-10 19:30:00,60.0,T43,58.294037,-236.585159,137.558167
2024-05-10 19:31:00,60.0,T43,72.174934,-244.719055,153.078568
2024-05-10 19:32:00,60.0,T43,101.866982,-253.924561,161.985153
2024-05-10 19:33:00,60.0,T43,106.38298,-248.915604,177.993195
2024-05-10 19:34:00,60.0,T43,134.116318,-238.956146,189.97287
2024-05-10 19:35:00,60.0,T43,124.293709,-207.163559,214.776154
2024-05-10 19:36:00,60.0,T43,173.327286,-219.734055,218.055389
2024-05-10 19:37:00,60.0,T43,205.111542,-212.010406,213.693787
2024-05-10 19:38:00,60.0,T43,212.88681,-189.605026,209.100616
2024-05-10 19:39:00,60.0,T43,274.884583,-188.617706,198.495041
2024-05-10 19:40:00,60.0,T43,255.694672,-87.067169,187.021591
2024-05-10 19:41:00,60.0,T43,170.931213,-77.205765,197.602478
2024-05-10 19:42:00,60.0,T43,130.557465,-59.588577,179.272064
2024-05-10 19:43:00,60.0,T43,115.904327,-54.557739,183.194794
2024-05-10 19:44:00,60.0,T43,121.840027,-56.755474,169.839401
2024-05-10 19:45:00,60.0,T43,151.11525,-67.918602,172.092896
2024-05-10 19:46:00,60.0,T43,198.042114,-92.300247,175.79834
2024-05-10 19:47:00,60.0,T43,279.79129,-179.406555,166.299805
2024-05-10 19:48:00,60.0,T43,372.845795,-112.213135,179.460846
2024-05-10 19:49:00,60.0,T43,314.794312,-45.564049,206.605072
2024-05-10 19:50:00,60.0,T43,237.178482,-19.772329,206.392914
2024-05-10 19:51:00,60.0,T43,226.861618,85.239983,205.593872
2024-05-10 19:52:00,60.0,T43,222.014175,139.806976,202.08316
2024-05-10 19:53:00,60.0,T43,205.162506,154.178772,190.825134
2024-05-10 19:54:00,60.0,T43,204.364777,120.128128,179.226257
2024-05-10 19:55:00,60.0,T43,213.458893,164.97879,174.989639
2024-05-10 19:56:00,60.0,T43,233.791977,146.446365,190.033401
2024-05-10 19:57:00,60.0,T43,205.972595,162.828064,195.575912
2024-05-10 19:58:00,60.0,T43,165.667221,213.929459,211.578262
2024-05-10 19:59:00,60.0,T43,201.817291,143.486038,201.063889
2024-05-10 20:00:00,60.0,T43,243.198517,77.789536,207.77504
2024-05-10 20:01:00,60.0,T43,275.372406,32.180214,204.481293
2024-05-10 20:02:00,60.0,T43,314.669037,25.88633,205.862671
2024-05-10 20:03:00,60.0,T43,313.431427,30.969675,214.673126
2024-05-10 20:04:00,60.0,T43,275.633789,21.89958,236.529648
2024-05-10 20:05:00,60.0,T43,272.029388,128.573746,251.947922
2024-05-10 20:06:00,60.0,T43,292.317444,155.815155,274.150574
2024-05-10 20:07:00,60.0,T43,310.914124,226.042862,279.961823
2024-05-10 20:08:00,60.0,T43,314.284119,269.054535,278.54953
2024-05-10 20:09:00,60.0,T43,290.867035,312.909485,271.737915
2024-05-10 20:10:00,60.0,T43,249.57312,359.270233,254.823837
2024-05-10 20:11:00,60.0,T43,211.017578,355.45932,243.608017
2024-05-10 20:12:00,60.0,T43,216.95932,355.664185,239.012329
2024-05-10 20:13:00,60.0,T43,175.621017,455.240234,261.521118
2024-05-10 20:14:00,60.0,T43,179.956848,444.911682,261.509338
2024-05-10 20:15:00,60.0,T43,162.660065,448.736053,288.35968
2024-05-10 20:16:00,60.0,T43,135.434113,441.294495,312.408203
2024-05-10 20:17:00,60.0,T43,142.362915,414.76001,313.768127
2024-05-10 20:18:00,60.0,T43,103.374023,379.87735,312.915802
2024-05-10 20:19:00,60.0,T43,134.038208,308.404694,304.312408
2024-05-10 20:20:00,60.0,T43,196.380722,247.422974,316.489044
2024-05-10 20:21:00,60.0,T43,231.253174,194.378006,326.906616
2024-05-10 20:22:00,60.0,T43,226.447342,215.038788,337.685974
2024-05-10 20:23:00,60.0,T43,257.082947,274.430573,344.718079
2024-05-10 20:24:00,60.0,T43,210.127533,237.547546,355.076996
2024-05-10 20:25:00,60.0,T43,203.366348,189.744476,340.008759
2024-05-10 20:26:00,60.0,T43,153.8479,171.772873,347.563782
2024-05-10 20:27:00,60.0,T43,210.385406,157.772034,333.852051
2024-05-10 20:28:00,60.0,T43,228.957123,207.129105,352.1427
2024-05-10 20:29:00,60.0,T43,154.652924,196.198776,345.771729
2024-05-10 20:30:00,60.0,T43,87.302567,209.712524,347.851959
2024-05-10 20:31:00,60.0,T43,63.026134,320.735779,343.17334
2024-05-10 20:32:00,60.0,T43,157.570602,274.32666,338.669281
2024-05-10 20:33:00,60.0,T43,113.670929,231.893051,338.690948
2024-05-10 20:34:00,60.0,T43,86.55867,208.576126,330.875854
2024-05-10 20:35:00,60.0,T43,70.990326,175.07225,318.032196
2024-05-10 20:36:00,60.0,T43,71.221848,185.609573,307.859192
2024-05-10 20:37:00,60.0,T43,37.962708,156.995972,307.414917
2024-05-10 20:38:00,60.0,T43,66.024765,123.704178,294.825348
2024-05-10 20:39:00,60.0,T43,36.454433,141.423035,298.687653
2024-05-10 20:40:00,60.0,T43,59.983261,149.720352,288.599518
2024-05-10 20:41:00,60.0,T43,42.509113,140.014404,291.353271
2024-05-10 20:42:00,60.0,T43,51.860622,144.22287,286.926636
2024-05-10 20:43:00,60.0,T43,55.216915,140.860382,291.115967
2024-05-10 20:44:00,60.0,T43,54.890606,160.916626,293.854767
2024-05-10 20:45:00,60.0,T43,55.093952,189.259216,296.568237
2024-05-10 20:46:00,60.0,T43,47.426216,179.398514,297.359161
2024-05-10 20:47:00,60.0,T43,49.392632,146.171021,294.062866
2024-05-10 20:48:00,60.0,T43,36.041363,208.386078,297.569275
2024-05-10 20:49:00,60.0,T43,46.168999,201.078445,296.907104
2024-05-10 20:50:00,60.0,T43,42.541485,213.515869,293.907715
2024-05-10 20:51:00,60.0,T43,41.260498,222.839294,291.840576
2024-05-10 20:52:00,60.0,T43,35.457207,216.080215,292.361237
2024-05-10 20:53:00,60.0,T43,54.086418,211.38974,289.627411
2024-05-10 20:54:00,60.0,T43,64.522461,214.352203,294.111023
2024-05-10 20:55:00,60.0,T43,74.956863,235.460236,295.394104
2024-05-10 20:56:00,60.0,T43,113.343079,182.833023,294.057831
2024-05-10 20:57:00,60.0,T43,113.938606,191.788971,303.142914
2024-05-10 20:58:00,60.0,T43,177.870728,145.893951,307.863373
2024-05-10 20:59:00,60.0,T43,225.579987,111.204544,313.117676
2024-05-10 21:00:00,60.0,T43,268.153687,81.78363,330.096222
2024-05-10 21:01:00,60.0,T43,287.951019,80.367752,356.042938
2024-05-10 21:02:00,60.0,T43,309.382782,105.519241,382.663727
2024-05-10 21:03:00,60.0,T43,371.920898,182.045776,397.051361
2024-05-10 21:04:00,60.0,T43,377.965302,210.513672,413.336853
2024-05-10 21:05:00,60.0,T43,399.47229,268.215149,408.589539
2024-05-10 21:06:00,60.0,T43,396.490753,280.942108,413.961761
2024-05-10 21:07:00,60.0,T43,429.50235,332.242157,409.100983
2024-05-10 21:08:00,60.0,T43,470.997864,314.661743,402.083588
2024-05-10 21:09:00,60.0,T43,451.810577,393.346497,384.931976
2024-05-10 21:10:00,60.0,T43,508.408264,404.396332,363.634521
2024-05-10 21:11:00,60.0,T43,593.237488,390.473877,349.71347
2024-05-10 21:12:00,60.0,T43,643.901306,332.444214,324.655579
2024-05-10 21:13:00,60.0,T43,644.549377,384.100464,329.346527
2024-05-10 21:14:00,60.0,T43,703.5802,417.25705,338.672974
2024-05-10 21:15:00,60.0,T43,760.141357,513.547852,334.680664
2024-05-10 21:16:00,60.0,T43,783.81665,545.041382,313.305664
2024-05-10 21:17:00,60.0,T43,829.457642,516.344116,276.703064
2024-05-10 21:18:00,60.0,T43,860.969971,459.513916,262.141144
2024-05-10 21:19:00,60.0,T43,879.60614,364.400848,268.642059
2024-05-10 21:20:00,60.0,T43,907.603699,501.02832,327.255341
2024-05-10 21:21:00,60.0,T43,896.443115,565.072754,387.504456
2024-05-10 21:22:00,60.0,T43,860.092468,697.93573,460.388123
2024-05-10 21:23:00,60.0,T43,846.803162,833.680603,428.897308
2024-05-10 21:24:00,60.0,T43,887.142944,757.690552,344.308136
2024-05-10 21:25:00,60.0,T43,890.609863,516.425476,297.378418
2024-05-10 21:26:00,60.0,T43,827.75,498.103607,299.208344
2024-05-10 21:27:00,60.0,T43,748.92334,579.5271,198.570312
2024-05-10 21:28:00,60.0,T43,656.720886,584.162048,111.826241
2024-05-10 21:29:00,60.0,T43,629.290222,595.383606,58.214447
2024-05-10 21:30:00,60.0,T43,576.724304,600.090576,36.28434
2024-05-10 21:31:00,60.0,T43,535.462097,587.57605,41.202297
2024-05-10 21:32:00,60.0,T43,501.899231,670.882935,65.657822
2024-05-10 21:33:00,60.0,T43,462.759613,738.838867,29.817467
2024-05-10 21:34:00,60.0,T43,466.478271,695.170593,-23.796211
2024-05-10 21:35:00,60.0,T43,447.013458,735.289368,-36.129925
2024-05-10 21:36:00,60.0,T43,389.131775,810.994507,-94.250008
2024-05-10 21:37:00,60.0,T43,344.848083,825.513977,-155.728271
2024-05-10 21:38:00,60.0,T43,336.74295,773.176392,-219.971695
2024-05-10 21:39:00,60.0,T43,317.259003,769.279541,-283.212219
2024-05-10 21:40:00,60.0,T43,349.673584,675.073792,-373.035706
2024-05-10 21:41:00,60.0,T43,403.569916,595.569031,-423.599976
2024-05-10 21:42:00,60.0,T43,463.320557,551.37677,-418.202515
2024-05-10 21:43:00,60.0,T43,622.383789,295.694305,-376.118256
2024-05-10 21:44:00,60.0,T43,632.572021,396.919373,-332.312012
2024-05-10 21:45:00,60.0,T43,614.6297,470.113403,-311.570557
2024-05-10 21:46:00,60.0,T43,592.380493,454.534454,-322.632629
2024-05-10 21:47:00,60.0,T43,551.588379,451.220306,-339.300629
2024-05-10 21:48:00,60.0,T43,560.981079,416.539185,-383.251953
2024-05-10 21:49:00,60.0,T43,583.45459,308.115326,-395.166779
2024-05-10 21:50:00,60.0,T43,592.115601,306.129913,-404.300568
2024-05-10 21:51:00,60.0,T43,572.831299,356.714508,-422.766602
2024-05-10 21:52:00,60.0,T43,550.009094,362.477173,-439.289124
2024-05-10 21:53:00,60.0,T43,567.607544,357.696045,-468.59903
2024-05-10 21:54:00,60.0,T43,552.285095,362.047333,-489.998779
2024-05-10 21:55:00,60.0,T43,539.809204,374.779541,-515.410156
2024-05-10 21:56:00,60.0,T43,529.592346,389.680084,-562.541809
2024-05-10 21:57:00,60.0,T43,523.77655,382.546387,-588.452759
2024-05-10 21:58:00,60.0,T43,509.534882,380.861084,-590.589966
2024-05-10 21:59:00,60.0,T43,501.886902,364.93512,-586.824524
2024-05-10 22:00:00,60.0,T43,527.349426,340.479218,-585.810242
2024-05-10 22:01:00,60.0,T43,527.744629,298.148438,-583.06012
2024-05-10 22:02:00,60.0,T43,430.679382,334.246887,-565.631042
2024-05-10 22:03:00,60.0,T43,409.320038,315.20752,-573.286377
2024-05-10 22:04:00,60.0,T43,349.60733,278.531464,-604.94458
2024-05-10 22:05:00,60.0,T43,246.410599,375.767517,-627.466614
2024-05-10 22:06:00,60.0,T43,176.925125,367.54953,-661.024292
2024-05-10 22:07:00,60.0,T43,125.78492,381.715179,-673.162231
2024-05-10 22:08:00,60.0,T43,52.288158,313.683289,-664.654358
2024-05-10 22:09:00,60.0,T43,-23.575678,382.661591,-666.29126
2024-05-10 22:10:00,60.0,T43,-52.300789,352.813538,-627.990967
2024-05-10 22:11:00,60.0,T43,-112.89183,351.184601,-591.079285
2024-05-10 22:12:00,60.0,T43,-147.332855,289.697296,-561.009705
2024-05-10 22:13:00,60.0,T43,-174.067963,276.489502,-538.811279
2024-05-10 22:14:00,60.0,T43,-193.209518,220.639755,-546.015259
2024-05-10 22:15:00,60.0,T43,-243.227036,208.502289,-539.927856
2024-05-10 22:16:00,60.0,T43,-212.537155,184.371277,-551.108154
2024-05-10 22:17:00,60.0,T43,-143.228546,147.601364,-558.342896
2024-05-10 22:18:00,60.0,T43,-201.520706,135.044647,-567.102539
2024-05-10 22:19:00,60.0,T43,-257.511902,133.391281,-570.500793
2024-05-10 22:20:00,60.0,T43,-307.454865,166.321136,-555.871277
2024-05-10 22:21:00,60.0,T43,-314.839874,185.996643,-556.717896
2024-05-10 22:22:00,60.0,T43,-284.148193,168.700729,-552.749268
2024-05-10 22:23:00,60.0,T43,-237.692917,127.127213,-541.520569
2024-05-10 22:24:00,60.0,T43,-268.117371,119.803085,-536.627136
2024-05-10 22:25:00,60.0,T43,-260.226349,87.844231,-543.346313
2024-05-10 22:26:00,60.0,T43,-317.499176,53.793709,-566.507751
2024-05-10 22:27:00,60.0,T43,-347.059357,125.130966,-575.682312
2024-05-10 22:28:00,60.0,T43,-264.599152,80.511391,-581.633301
2024-05-10 22:29:00,60.0,T43,-215.87059,51.644451,-569.36853
2024-05-10 22:30:00,60.0,T43,-222.069885,26.113731,-559.073059
2024-05-10 22:31:00,60.0,T43,-254.553787,15.7425,-558.2323
2024-05-10 22:32:00,60.0,T43,-319.957855,66.434341,-541.371643
2024-05-10 22:33:00,60.0,T43,-382.21167,121.99099,-539.289551
2024-05-10 22:34:00,60.0,T43,-381.196167,104.700089,-556.650757
2024-05-10 22:35:00,60.0,T43,-497.509796,162.806824,-558.390503
2024-05-10 22:36:00,60.0,T43,-347.244324,151.098343,-582.383789
2024-05-10 22:37:00,60.0,T43,-199.586212,206.43631,-580.409424
2024-05-10 22:38:00,60.0,T43,-173.490463,62.028103,-561.800232
2024-05-10 22:39:00,60.0,T43,-202.743164,97.799896,-559.026611
2024-05-10 22:40:00,60.0,T43,-175.079575,47.024311,-556.791565
2024-05-10 22:41:00,60.0,T43,-151.920593,108.097214,-569.350586
2024-05-10 22:42:00,60.0,T43,-176.776794,171.175446,-578.485718
2024-05-10 22:43:00,60.0,T43,-138.04953,219.492584,-597.917236
2024-05-10 22:44:00,60.0,T43,-49.211403,287.524292,-634.965515
2024-05-10 22:45:00,60.0,T43,97.981735,330.997925,-602.088989
2024-05-10 22:46:00,60.0,T43,95.983215,332.933594,-547.495605
2024-05-10 22:47:00,60.0,T43,127.992241,347.071411,-458.835297
2024-05-10 22:48:00,60.0,T43,71.482437,331.513794,-387.515808
2024-05-10 22:49:00,60.0,T43,174.935471,306.172241,-316.623962
2024-05-10 22:50:00,60.0,T43,169.23317,272.125397,-207.883957
2024-05-10 22:51:00,60.0,T43,161.939072,128.308212,-139.143372
2024-05-10 22:52:00,60.0,T43,162.856857,-20.638977,-94.395866
2024-05-10 22:53:00,60.0,T43,181.842255,-74.037811,-83.658051
2024-05-10 22:54:00,60.0,T43,352.030945,-36.418129,-70.16185
2024-05-10 22:55:00,60.0,T43,423.671082,-159.78775,11.131824
2024-05-10 22:56:00,60.0,T43,364.453064,-101.206238,83.909058
2024-05-10 22:57:00,60.0,T43,408.181824,-46.271774,77.946136
2024-05-10 22:58:00,60.0,T43,465.281128,-49.707756,97.183052
2024-05-10 22:59:00,60.0,T43,509.747162,-72.726402,103.069038
2024-05-10 23:00:00,60.0,T43,627.242065,-75.027771,114.005066
2024-05-10 23:01:00,60.0,T43,602.216492,-78.44236,151.466537
2024-05-10 23:02:00,60.0,T43,589.926636,24.854576,167.209824
2024-05-10 23:03:00,60.0,T43,614.279785,36.682278,163.042191
2024-05-10 23:04:00,60.0,T43,635.363953,1.678364,167.978043
2024-05-10 23:05:00,60.0,T43,638.248535,-53.022594,178.059006
2024-05-10 23:06:00,60.0,T43,575.548828,-99.835739,190.597565
2024-05-10 23:07:00,60.0,T43,609.342896,-115.541626,165.510376
2024-05-10 23:08:00,60.0,T43,675.113403,-116.307327,162.456314
2024-05-10 23:09:00,60.0,T43,702.571289,-126.705872,187.910614
2024-05-10 23:10:00,60.0,T43,680.025208,-144.688202,207.638916
2024-05-10 23:11:00,60.0,T43,565.231995,-126.355133,226.007111
2024-05-10 23:12:00,60.0,T43,529.906677,5.415405,234.70137
2024-05-10 23:13:00,60.0,T43,362.440826,12.06126,274.778992
2024-05-10 23:14:00,60.0,T43,288.723267,-32.438393,277.282928
2024-05-10 23:15:00,60.0,T43,249.454102,-32.542618,243.321289
2024-05-10 23:16:00,60.0,T43,253.382614,-8.830406,197.279434
2024-05-10 23:17:00,60.0,T43,252.751938,12.886909,182.929504
2024-05-10 23:18:00,60.0,T43,206.57576,81.412155,194.168732
2024-05-10 23:19:00,60.0,T43,144.211685,145.881638,205.855026
2024-05-10 23:20:00,60.0,T43,104.363815,135.7397,199.592636
2024-05-10 23:21:00,60.0,T43,120.391586,116.578354,194.916687
2024-05-10 23:22:00,60.0,T43,190.460083,77.99852,179.73616
2024-05-10 23:23:00,60.0,T43,237.80574,23.54501,169.858124
2024-05-10 23:24:00,60.0,T43,260.804596,-21.915848,172.261856
2024-05-10 23:25:00,60.0,T43,261.445923,-13.781013,185.978592
2024-05-10 23:26:00,60.0,T43,281.459381,-5.895947,192.983734
2024-05-10 23:27:00,60.0,T43,293.629089,-27.732338,194.45929
2024-05-10 23:28:00,60.0,T43,340.303833,-41.57444,175.536911
2024-05-10 23:29:00,60.0,T43,364.764862,-46.432236,169.978302
2024-05-10 23:30:00,60.0,T43,344.169617,-45.631439,172.020615
2024-05-10 23:31:00,60.0,T43,330.894135,-28.774216,181.658585
2024-05-10 23:32:00,60.0,T43,332.177124,-3.056484,190.485031
2024-05-10 23:33:00,60.0,T43,270.926025,15.636513,197.139435
2024-05-10 23:34:00,60.0,T43,245.108475,25.764999,193.545837
2024-05-10 23:35:00,60.0,T43,229.852585,19.135754,183.91008
2024-05-10 23:36:00,60.0,T43,246.901611,4.834663,159.986053
2024-05-10 23:37:00,60.0,T43,255.350449,-37.361046,150.928879
2024-05-10 23:38:00,60.0,T43,262.521271,-60.194118,154.896866
2024-05-10 23:39:00,60.0,T43,197.106628,-94.047089,166.158447
2024-05-10 23:40:00,60.0,T43,183.372223,-96.97892,175.06514
2024-05-10 23:41:00,60.0,T43,206.729431,-47.769539,181.623672
2024-05-10 23:42:00,60.0,T43,272.734711,3.30291,176.910263
2024-05-10 23:43:00,60.0,T43,293.55426,56.961575,171.392578
2024-05-10 23:44:00,60.0,T43,213.600281,39.224682,192.922134
2024-05-10 23:45:00,60.0,T43,144.269562,29.01133,211.392426
2024-05-10 23:46:00,60.0,T43,47.954361,-2.794083,199.65303
2024-05-10 23:47:00,60.0,T43,46.808281,32.79995,168.792755
2024-05-10 23:48:00,60.0,T43,40.563099,30.898649,154.939453
2024-05-10 23:49:00,60.0,T43,1.470366,36.550404,160.653671
2024-05-10 23:50:00,60.0,T43,-50.523312,27.42374,159.785904
2024-05-10 23:51:00,60.0,T43,-59.974491,35.347622,146.230652
2024-05-10 23:52:00,60.0,T43,-36.718689,47.003681,134.670471
2024-05-10 23:53:00,60.0,T43,-18.809202,58.335461,132.61116
2024-05-10 23:54:00,60.0,T43,-31.507359,71.5951,141.153275
2024-05-10 23:55:00,60.0,T43,-45.594318,81.037033,145.757675
2024-05-10 23:56:00,60.0,T43,-13.164286,72.66011,142.876465
2024-05-10 23:57:00,60.0,T43,5.994858,55.488503,138.781113
2024-05-10 23:58:00,60.0,T43,51.392399,43.847115,136.591644
2024-05-10 23:59:00,60.0,T43,72.387802,34.303551,148.929108
2024-05-11 00:00:00,60.0,T43,63.243435,30.440273,164.315887
2024-05-11 00:01:00,60.0,T43,41.739063,1.701298,174.265884
2024-05-11 00:02:00,60.0,T43,44.236156,-0.52438,169.778275
2024-05-11 00:03:00,60.0,T43,85.740234,11.630585,154.61377
2024-05-11 00:04:00,60.0,T43,168.068405,-3.593502,140.965836
2024-05-11 00:05:00,60.0,T43,215.191986,-24.533695,146.790482
2024-05-11 00:06:00,60.0,T43,219.659805,-32.488651,168.451019
2024-05-11 00:07:00,60.0,T43,214.771423,-40.578568,193.024536
2024-05-11 00:08:00,60.0,T43,225.726593,-40.592976,202.376404
2024-05-11 00:09:00,60.0,T43,223.046524,-68.505112,206.962631
2024-05-11 00:10:00,60.0,T43,226.285904,-62.035919,216.130875
2024-05-11 00:11:00,60.0,T43,260.870361,-52.622986,226.075455
2024-05-11 00:12:00,60.0,T43,298.489655,-55.290543,230.845291
2024-05-11 00:13:00,60.0,T43,341.831177,-74.333473,230.369064
2024-05-11 00:14:00,60.0,T43,386.798187,-83.980186,231.80304
2024-05-11 00:15:00,60.0,T43,425.316437,-68.348503,246.478226
2024-05-11 00:16:00,60.0,T43,430.174164,-41.105904,269.939667
2024-05-11 00:17:00,60.0,T43,442.197418,-36.495117,280.725403
2024-05-11 00:18:00,60.0,T43,497.839386,-93.597908,281.01413
2024-05-11 00:19:00,60.0,T43,504.275848,-172.508377,284.221954
2024-05-11 00:20:00,60.0,T43,543.039978,-137.807388,277.906464
2024-05-11 00:21:00,60.0,T43,594.364197,-122.994576,273.540314
2024-05-11 00:22:00,60.0,T43,714.370667,-109.203751,261.407654
2024-05-11 00:23:00,60.0,T43,752.045593,-73.842506,276.182434
2024-05-11 00:24:00,60.0,T43,879.276733,-6.24766,286.531586
2024-05-11 00:25:00,60.0,T43,989.97229,-83.116875,296.107513
2024-05-11 00:26:00,60.0,T43,1108.778809,-200.644775,280.530243
2024-05-11 00:27:00,60.0,T43,1152.815308,-191.106705,257.536255
2024-05-11 00:28:00,60.0,T43,1231.37085,-141.304642,231.265121
2024-05-11 00:29:00,60.0,T43,1276.662354,-95.280533,199.439529
2024-05-11 00:30:00,60.0,T43,1213.34436,-31.752831,162.503815
2024-05-11 00:31:00,60.0,T43,1094.325195,129.10083,110.811462
2024-05-11 00:32:00,60.0,T43,1072.999634,199.219864,115.21299
2024-05-11 00:33:00,60.0,T43,993.472595,275.348541,89.730843
2024-05-11 00:34:00,60.0,T43,942.5578,317.879181,38.98418
2024-05-11 00:35:00,60.0,T43,829.093506,385.396088,15.608743
2024-05-11 00:36:00,60.0,T43,787.10321,412.436951,0.002961
2024-05-11 00:37:00,60.0,T43,868.003357,177.777435,-30.244295
2024-05-11 00:38:00,60.0,T43,843.187744,-1.095268,-30.310757
2024-05-11 00:39:00,60.0,T43,805.250549,52.353558,15.911974
2024-05-11 00:40:00,60.0,T43,938.960327,-80.11377,8.861397
2024-05-11 00:41:00,60.0,T43,935.141785,-285.528625,-34.338459
2024-05-11 00:42:00,60.0,T43,832.308716,30.582451,-14.107522
2024-05-11 00:43:00,60.0,T43,794.770203,110.770081,-37.313953
2024-05-11 00:44:00,60.0,T43,904.965698,52.252243,-92.297592
2024-05-11 00:45:00,60.0,T43,914.155579,9.954944,-140.121918
2024-05-11 00:46:00,60.0,T43,835.557556,135.619064,-198.874817
2024-05-11 00:47:00,60.0,T43,703.101868,219.01004,-257.705719
2024-05-11 00:48:00,60.0,T43,570.257874,175.882797,-333.338196
2024-05-11 00:49:00,60.0,T43,578.007874,62.371338,-362.110229
2024-05-11 00:50:00,60.0,T43,542.819275,23.981438,-385.218048
2024-05-11 00:51:00,60.0,T43,538.960571,24.650705,-419.263245
2024-05-11 00:52:00,60.0,T43,486.223663,74.968201,-399.563141
2024-05-11 00:53:00,60.0,T43,410.110992,73.672188,-388.744781
2024-05-11 00:54:00,60.0,T43,319.804962,156.865219,-373.879395
2024-05-11 00:55:00,60.0,T43,255.864182,129.157135,-408.631042
2024-05-11 00:56:00,60.0,T43,223.932144,92.915741,-440.340515
2024-05-11 00:57:00,60.0,T43,239.570648,72.185974,-454.697357
2024-05-11 00:58:00,60.0,T43,227.175079,73.174217,-465.741577
2024-05-11 00:59:00,60.0,T43,213.178131,75.923523,-471.500458
2024-05-11 01:00:00,60.0,T43,237.791733,34.108337,-479.959351
2024-05-11 01:01:00,60.0,T43,234.392776,58.427174,-466.062164
2024-05-11 01:02:00,60.0,T43,180.823929,128.442398,-456.5289
2024-05-11 01:03:00,60.0,T43,120.18782,117.787354,-483.594818
2024-05-11 01:04:00,60.0,T43,88.175659,105.937469,-488.816528
2024-05-11 01:05:00,60.0,T43,81.954498,69.259811,-500.249542
2024-05-11 01:06:00,60.0,T43,102.216705,60.196358,-501.901642
2024-05-11 01:07:00,60.0,T43,121.815018,21.046522,-495.554932
2024-05-11 01:08:00,60.0,T43,105.115227,-9.163334,-491.574524
2024-05-11 01:09:00,60.0,T43,82.655594,-24.396496,-478.000458
2024-05-11 01:10:00,60.0,T43,73.783745,-39.198845,-466.70755
2024-05-11 01:11:00,60.0,T43,75.971695,4.367891,-451.395966
2024-05-11 01:12:00,60.0,T43,40.337921,12.759987,-433.809723
2024-05-11 01:13:00,60.0,T43,11.467676,17.825108,-429.465363
2024-05-11 01:14:00,60.0,T43,22.224224,11.324437,-428.280762
2024-05-11 01:15:00,60.0,T43,72.119705,-3.820522,-436.924744
2024-05-11 01:16:00,60.0,T43,74.563416,4.112406,-451.875763
2024-05-11 01:17:00,60.0,T43,48.626053,-1.32333,-465.412048
2024-05-11 01:18:00,60.0,T43,112.221207,-16.782749,-469.780548
2024-05-11 01:19:00,60.0,T43,206.013885,-44.212631,-470.096466
2024-05-11 01:20:00,60.0,T43,248.234024,-70.695297,-467.013
2024-05-11 01:21:00,60.0,T43,237.213669,-109.404831,-449.34259
2024-05-11 01:22:00,60.0,T43,250.241501,-123.732269,-450.675842
2024-05-11 01:23:00,60.0,T43,281.622925,-123.702591,-459.58902
2024-05-11 01:24:00,60.0,T43,323.249146,-158.602844,-453.352509
2024-05-11 01:25:00,60.0,T43,286.270538,-174.414093,-457.341156
2024-05-11 01:26:00,60.0,T43,262.426056,-198.390274,-466.922852
2024-05-11 01:27:00,60.0,T43,256.79834,-242.395111,-464.283447
2024-05-11 01:28:00,60.0,T43,189.781525,-191.472061,-461.302582
2024-05-11 01:29:00,60.0,T43,90.149101,-161.426773,-457.06604
2024-05-11 01:30:00,60.0,T43,26.887178,-150.77774,-440.726807
2024-05-11 01:31:00,60.0,T43,-32.671669,-216.403091,-430.26828
2024-05-11 01:32:00,60.0,T43,5.911004,-286.250702,-424.33609
2024-05-11 01:33:00,60.0,T43,-5.769217,-272.185028,-422.032471
2024-05-11 01:34:00,60.0,T43,-68.281479,-246.586395,-422.680298
2024-05-11 01:35:00,60.0,T43,-146.659119,-224.09697,-410.354492
2024-05-11 01:36:00,60.0,T43,-150.841614,-231.896301,-410.723022
2024-05-11 01:37:00,60.0,T43,-147.735214,-267.424286,-394.23172
2024-05-11 01:38:00,60.0,T43,-126.763786,-278.244171,-374.172394
2024-05-11 01:39:00,60.0,T43,-108.651962,-251.098297,-362.018341
2024-05-11 01:40:00,60.0,T43,-72.614609,-249.742233,-349.140564
2024-05-11 01:41:00,60.0,T43,-43.873306,-246.43988,-338.484985
2024-05-11 01:42:00,60.0,T43,-11.885318,-240.715469,-333.503601
2024-05-11 01:43:00,60.0,T43,15.686343,-234.906387,-340.724304
2024-05-11 01:44:00,60.0,T43,45.538921,-213.334366,-357.244781
2024-05-11 01:45:00,60.0,T43,49.614006,-223.558441,-358.905273
2024-05-11 01:46:00,60.0,T43,35.801815,-252.40535,-380.458771
2024-05-11 01:47:00,60.0,T43,-11.567415,-320.41571,-434.081543
2024-05-11 01:48:00,60.0,T43,-34.80397,-420.933167,-487.488831
2024-05-11 01:49:00,60.0,T43,8.382607,-647.975159,-513.320435
