Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy), Oct 8 2024


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      09      17      42      30     108    0.55    3.28    1.87 -403.82    3.83   -0.35    3.09 405069.34
   2024      05      09      17      43      31     287    1.03    2.93    1.81 -402.67    4.98    1.93    3.01 424462.48
   2024      05      09      17      44      28     226    0.61    3.19    1.63 -405.82    2.99    1.91     3.0 374829.59
   2024      05      09      17      45      28     507   -0.26    3.47    1.67 -405.58     3.8    1.37    2.99 406154.48
   2024      05      09      17      46      36     950   -1.46    3.19    1.17 -397.19    7.29     3.9    3.11 381216.86
   2024      05      09      17      47      37     060   -0.94    3.23    1.47 -397.12    7.44    4.07    3.16 417373.03
   2024      05      09      17      48      35     408   -1.07    3.09    1.43  -398.8    6.45    4.27     3.2 393249.9
   2024      05      09      17      49      36     558   -0.77    3.34    1.21 -397.74    3.22    6.03    3.21 405492.41
   2024      05      09      17      50      39     245   -1.34    3.05    1.51 -395.15    6.51     5.1    3.25 393196.59
   2024      05      09      17      51      42     575    -1.3    3.23    1.23  -392.0    5.05    6.71    3.19 408438.66
   2024      05      09      17      52      34     319   -1.03    3.19    1.48 -400.09    3.61    5.47    3.25 328095.34
   2024      05      09      17      53      40     027   -0.81    3.22    1.17 -394.54    5.29     6.7     3.3 424509.73
   2024      05      09      17      54      40     179   -1.09    3.25    0.19 -394.23    5.67   14.16    3.16 372295.35
   2024      05      09      17      55      35     356   -0.12    3.27    1.79 -399.19    4.28     6.5     3.1 375575.53
   2024      05      09      17      56      34     584   -0.58     3.4    1.12  -400.0    1.85    7.69    3.19 389691.65
   2024      05      09      17      57      36     819   -0.93    3.37    1.02 -397.85    2.09    7.76    3.23 382597.54
   2024      05      09      17      58      39     462   -1.67    3.15     0.5 -395.28    4.07    9.16     3.3 380623.05
   2024      05      09      17      59      41     575   -1.64    3.09    0.34 -393.25     2.6   11.55    3.47 398161.08
   2024      05      09      18      00      38     292   -0.74    3.24    1.72 -396.56    2.69    7.45    3.29 382080.69
   2024      05      09      18      01      37     044   -1.02    3.07    0.79 -397.72    3.42   11.53    3.51 376910.86
   2024      05      09      18      02      38     569   -1.08    2.96    0.42 -396.18    5.49   14.06    3.43 383046.7
   2024      05      09      18      03      36     560   -1.14    2.93    0.79 -398.26    6.25   11.52    3.54 356513.95
   2024      05      09      18      04      41     617    -1.8    2.51    1.31 -393.43    8.67    8.56     3.7 396174.29
   2024      05      09      18      05      44     526   -2.12     2.4    0.85 -390.63   10.89    9.52     3.8 358169.93
   2024      05      09      18      06      40     649   -1.53    2.54    1.84 -394.49    8.81     6.6    3.61 366142.68
   2024      05      09      18      07      38     147   -1.46     3.0    0.81 -396.87    8.11   11.37    3.55 389363.57
   2024      05      09      18      08      41     603   -1.86    2.58    -1.3 -393.24    9.12   19.32    3.83 331048.96
   2024      05      09      18      09      40     987   -1.88    2.74   -1.52 -394.07   11.22   13.58    3.41 339166.05
   2024      05      09      18      10      38     945   -2.38    2.56   -0.79  -396.1   11.97   12.57    3.25 344917.54
   2024      05      09      18      11      41     379   -2.38    2.65   -0.56  -393.8   12.18   12.08    3.35 385672.08
   2024      05      09      18      12      41     763   -2.56    1.45   -1.91 -393.39   15.59   10.85     3.8 331210.44
   2024      05      09      18      13      40     538   -2.58    1.34   -1.97 -394.63   14.45   12.06    3.71 387409.3
   2024      05      09      18      14      39     845    -2.8    1.11    -1.8 -395.28   15.24   13.31    3.68 351653.3
   2024      05      09      18      15      38     342   -3.08     1.1   -1.61 -396.83   17.06    9.13     3.6 347026.39
   2024      05      09      18      16      34     870   -3.16     1.0    -1.5 -400.29   16.23   10.39     3.6 358037.49
   2024      05      09      18      17      33     175   -2.99    1.84   -1.11 -402.03   16.58    9.48    3.48 384083.57
   2024      05      09      18      18      36     856   -2.78     1.6   -0.38 -398.58    8.91   13.08    5.01 397810.66
   2024      05      09      18      19      31     491   -3.32    1.73   -0.17  -403.8    8.72   17.35     6.0 395303.58
   2024      05      09      18      20      23     363   -3.44    2.89   -2.13 -412.07    9.63   19.38    5.19 382309.1
   2024      05      09      18      21      21     514   -3.18    3.15   -1.97 -413.89     8.2   23.22    5.17 405180.78
   2024      05      09      18      22      21     522   -2.98    2.96   -2.18 -413.72    8.07   26.69    5.61 393128.78
   2024      05      09      18      23      25     508   -2.81    2.12   -1.73  -409.7     3.8   26.29    6.09 389143.25
   2024      05      09      18      24      23     655   -2.32    2.79   -1.46 -411.91    1.15    22.5     5.9 392873.31
   2024      05      09      18      25      20     400   -2.15     3.5   -0.88 -415.54   -3.13   19.34    5.45 398674.04
   2024      05      09      18      26      20     229   -1.16    4.49   -0.16 -415.83   -6.57   16.93    5.09 406715.27
   2024      05      09      18      27      17     440   -1.47    4.62   -0.33 -418.93    -7.3   14.77    4.91 425062.58
   2024      05      09      18      28      17     479   -1.49    4.81    0.88 -418.86   -4.03   17.88     4.9 424868.63
   2024      05      09      18      29      17     774   -1.52    4.83    0.85 -418.61   -0.09   17.95    4.93 414601.95
   2024      05      09      18      30      17     483   -1.08    4.83    0.87 -418.95   -4.68   17.81    5.07 412149.77
   2024      05      09      18      31      16     779   -1.24    4.76    1.46 -419.87   -3.93   15.08    5.14 409502.04
   2024      05      09      18      32      18     211   -1.14    4.79    1.44 -418.44   -1.75   13.99    5.12 423513.9
   2024      05      09      18      33      18     324   -1.45    4.47   -0.06  -418.2   -4.01    18.1    5.52 407231.77
   2024      05      09      18      34      18     684   -1.57    4.78    0.09 -417.94   -2.16    16.4    5.25 415396.77
   2024      05      09      18      35      21     957   -2.06    4.47   -1.08 -414.41    -5.5   18.43    5.51 426521.03
   2024      05      09      18      36      17     532   -1.21    4.42   -1.71  -418.9   -2.39   24.13    5.44 415308.98
   2024      05      09      18      37      24     996    -2.7    3.79   -1.85 -410.94    1.79   26.06    5.62 389993.96
   2024      05      09      18      38      23     682   -2.21    4.11   -1.55 -412.67   -0.74   20.77    5.58 402255.48
   2024      05      09      18      39      25     154    -2.2    3.59   -2.34 -410.92    1.83   25.35    5.81 398655.11
   2024      05      09      18      40      22     445   -1.41    3.03   -3.22 -413.42    6.27   30.42     6.1 390452.32
   2024      05      09      18      41      18     393   -1.57    2.17   -3.74 -417.41    9.77    34.3     6.5 370303.65
   2024      05      09      18      42      21     793   -2.62    4.39   -0.27  -414.6   -6.67   24.35    5.52 406770.2
   2024      05      09      18      43      26     112   -2.94    3.99   -0.55 -410.05    -3.2   26.37    5.66 395507.9
   2024      05      09      18      44      16     033   -1.75    4.73   -0.56 -420.46  -10.68   29.34    5.45 415083.3
   2024      05      09      18      45      18     731   -1.61    3.73    3.71 -418.56   -2.48   13.05    5.55 422479.4
   2024      05      09      18      46      21     236   -2.28    4.66    1.47 -415.71  -11.84   15.21    5.42 414468.66
   2024      05      09      18      47      20     569   -1.83    4.46    2.58 -416.54  -11.09   13.58    5.38 424026.05
   2024      05      09      18      48      18     295   -1.56    5.06    0.74 -418.78   -13.1   18.36    5.49 413883.08
   2024      05      09      18      49      11     559   -0.18    4.95    2.57 -426.39  -16.68    7.09    5.17 409232.37
   2024      05      09      18      50      17     690   -1.15     4.9    1.78 -419.78  -13.18   11.24    5.57 422641.75
   2024      05      09      18      51      20     364   -1.77    4.91   -0.49 -416.58  -11.72   22.03     5.3 418217.41
   2024      05      09      18      52      15     881   -0.81    5.06    2.35 -421.86  -14.72    7.66    4.98 427805.93
   2024      05      09      18      53      18     654   -1.56    5.19    1.98 -418.88  -13.65   10.97     4.9 422876.12
   2024      05      09      18      54      19     815    -1.7    4.85    1.91 -417.77  -10.96   10.79    5.15 416816.24
   2024      05      09      18      55      23     593   -1.75    4.81    1.75 -413.72  -15.28    9.48     5.1 419085.69
   2024      05      09      18      56      19     899   -1.28    5.19     1.5 -417.64  -11.52    14.8    5.02 413284.1
   2024      05      09      18      57      17     968   -0.99    5.35    2.05 -419.81  -14.51    9.99    4.61 412752.76
   2024      05      09      18      58      21     020   -0.65    4.84    3.02 -416.61  -15.36    7.53    4.76 431237.83
   2024      05      09      18      59      28     079   -3.21    3.26   -2.12  -408.8    4.18    25.9    6.03 369782.97
   2024      05      09      19      00      32     193   -3.74    2.84    -2.8 -404.39    5.08   29.41    5.66 372630.47
   2024      05      09      19      01      34     454   -3.77    2.53   -3.11 -402.23    4.74    28.4    5.84 371242.01
   2024      05      09      19      02      32     088    -3.6    2.35   -3.47 -404.68    4.86    28.2    6.03 349264.07
   2024      05      09      19      03      29     783   -3.72     1.8   -3.84  -407.3    8.96   23.46    5.91 367494.05
   2024      05      09      19      04      30     807   -3.25    1.69    -3.7 -406.04    6.73   28.23    6.44 372287.36
   2024      05      09      19      05      31     012   -3.47    0.86   -4.18 -405.68    9.47   30.25    6.35 360803.0
   2024      05      09      19      06      34     359   -3.95     3.5   -2.51 -402.99   -0.39   21.95    5.65 375576.72
   2024      05      09      19      07      36     660   -4.26    2.43   -3.02 -400.66     2.7   23.06    5.74 365687.68
   2024      05      09      19      08      40     950   -4.49    3.25   -2.72 -396.09   -0.77   29.13     5.3 373141.89
   2024      05      09      19      09      39     248   -4.55    2.92   -2.99 -397.78   -0.17   29.44    5.33 354590.22
   2024      05      09      19      10      40     582   -4.38    2.78   -3.11 -396.47     0.3   30.12    5.42 361692.12
   2024      05      09      19      11      38     421   -4.14    2.69   -3.07 -398.49    1.53    31.9    5.57 365324.51
   2024      05      09      19      12      38     726   -4.15    2.49    -3.2 -398.25    3.67   31.56    5.71 346533.38
   2024      05      09      19      13      39     271   -3.77    1.77   -3.88 -397.39     4.8   35.73    6.03 340771.73
   2024      05      09      19      14      37     501   -3.87    2.82   -3.38 -399.14    7.06   35.89    5.99 317409.11
   2024      05      09      19      15      37     796   -3.62    3.85   -2.76 -398.91    7.28   35.68    5.73 345383.24
   2024      05      09      19      16      37     732   -3.91    3.61   -2.74  -399.2    6.59   33.77    5.62 356313.51
   2024      05      09      19      17      36     693   -3.34    3.85   -2.82 -400.05    6.43   36.31     5.8 328550.25
   2024      05      09      19      18      39     571   -3.56    3.85    -2.6 -397.36    6.98   34.93    5.76 342251.17
   2024      05      09      19      19      36     044   -3.06    4.18   -2.52 -401.06    4.54   33.53     5.6 341392.82
   2024      05      09      19      20      40     529    -3.6    3.73   -2.48  -396.6    7.04   33.75    5.83 345195.25
   2024      05      09      19      21      40     875    -3.5    3.73   -2.72 -396.29    5.83   34.15    5.68 332949.12
   2024      05      09      19      22      41     271   -3.43    3.83   -2.77 -395.91    7.53   34.21    5.64 352190.97
   2024      05      09      19      23      20     639    1.18    5.31    2.36 -418.38   -2.93   11.88     4.6 394339.74
   2024      05      09      19      24      16     321    2.15     3.7     4.1 -422.96   14.68     6.6    5.38 372231.07
   2024      05      09      19      25      18     410    2.22    4.21    3.74 -420.81   11.52    8.55     5.1 395849.34
   2024      05      09      19      26      20     454    1.79    4.36     3.8 -418.71   10.43    6.83    4.97 384678.04
   2024      05      09      19      27      18     558    1.65    4.49    3.27 -420.77    8.57   10.34    5.22 396584.78
   2024      05      09      19      28      19     636    1.61    4.69    3.06 -419.71    3.72   11.03     4.9 385300.29
   2024      05      09      19      29      20     888    1.44    5.13    2.67 -418.31    0.09   14.89    4.46 399370.21
   2024      05      09      19      30      23     663    0.26    5.45    2.09 -415.31    1.69   17.38     4.7 389419.02
   2024      05      09      19      31      24     203    0.16    5.44     2.2  -414.8   -1.93   16.94    4.77 387162.63
   2024      05      09      19      32      20     951    0.75    5.41    2.06 -418.31    -4.7   16.29     4.8 399372.85
   2024      05      09      19      33      19     123    1.39    5.04    2.31 -420.28   -2.72   17.73    4.83 394346.04
   2024      05      09      19      34      24     672    0.09     5.6    1.58 -414.35   -8.34   17.29    4.79 413601.79
   2024      05      09      19      35      23     960    0.74    5.69    1.72 -415.14   -8.24   17.56    4.64 412488.63
   2024      05      09      19      36      27     653   -0.18    5.95    1.33 -411.26   -9.08   18.43    4.61 405757.54
   2024      05      09      19      37      28     351   -0.22    5.97    0.93 -410.48  -11.13   19.46    4.64 403808.4
   2024      05      09      19      38      34     219   -1.87    5.64     0.1 -404.33   -9.06   24.01     4.8 375595.26
   2024      05      09      19      39      33     285   -1.41    5.71    0.24 -405.34  -10.26   23.14    4.77 380236.28
   2024      05      09      19      40      34     307   -1.43    5.82    0.29  -404.3  -10.88   23.81     4.9 388303.69
   2024      05      09      19      41      30     931    -0.5    5.86    0.97 -407.91  -11.17   21.27    4.71 404781.54
   2024      05      09      19      42      31     664   -1.01    5.98   -0.09  -406.9  -14.17    24.9    4.66 362841.07
   2024      05      09      19      43      32     774    -1.1    5.79    0.24 -405.95  -11.94   23.75     4.6 372623.46
   2024      05      09      19      44      35     453   -1.41    5.82   -0.39 -403.14   -8.45   27.48    4.86 362473.89
   2024      05      09      19      45      36     723    -1.5    5.55   -1.42 -401.69   -7.19   30.76    4.98 364765.43
   2024      05      09      19      46      18     803     2.4    4.84    2.65 -421.36   -0.07   14.55    4.85 392062.88
   2024      05      09      19      47      30     525    1.27     5.7    1.88 -408.39   -5.98   26.51     4.6 404225.92
   2024      05      09      19      48      33     054   -2.33    5.11    -1.4 -405.73   -8.04   27.68    5.42 376710.86
   2024      05      09      19      49      37     227   -2.94    3.99   -2.71 -401.07   -5.05   34.71    5.76 351146.42
   2024      05      09      19      50      38     686   -3.02    3.67   -2.67 -399.66   -0.42   35.05    6.15 350283.1
   2024      05      09      19      51      37     394   -2.93    3.99   -2.59 -401.04   -1.99   34.36    5.75 357458.72
   2024      05      09      19      52      36     322   -2.74    4.04   -2.79  -402.1   -0.49   35.15    5.53 351942.46
   2024      05      09      19      53      37     441   -2.72    3.99   -2.93 -401.09   -1.94   34.22    5.48 373604.35
   2024      05      09      19      54      39     697    -3.1    3.91   -2.91 -398.51   -0.98   38.41    5.33 355531.6
   2024      05      09      19      55      42     754   -3.29    3.28   -3.59 -395.55   -0.13   38.34    5.32 352755.29
   2024      05      09      19      56      42     946   -2.86    4.34   -2.39 -395.76   -4.23   34.22    5.12 342472.39
   2024      05      09      19      57      41     836    -2.5    4.72   -1.92 -396.98  -13.58   30.47    4.92 398495.67
   2024      05      09      19      58      43     031   -2.93    4.09   -2.76 -395.77   -6.37   33.71    5.02 351706.56
   2024      05      09      19      59      39     751   -2.54    3.71    -3.5 -398.44   -1.39   40.66    5.06 328580.65
   2024      05      09      20      00      39     832   -2.32    4.84   -1.82  -399.2  -14.73   28.28    4.98 384616.27
   2024      05      09      20      01      28     076    0.41    5.14    2.13 -411.55  -25.18    9.84    5.29 408989.64
   2024      05      09      20      02      25     897    0.65    5.67    1.14  -414.4   -3.78   16.68    4.24 374123.8
   2024      05      09      20      03      29     869   -0.36    5.54    2.09 -410.01   -3.22   22.92    4.45 351354.64
   2024      05      09      20      04      35     382   -0.88    4.52    4.01 -404.92    9.97    5.35    5.08 330364.26
   2024      05      09      20      05      29     322    0.61     5.2    3.02  -411.2   -6.95    6.66    4.34 396422.38
   2024      05      09      20      06      28     731    0.76    5.41    2.37  -411.6    0.84   17.46    4.49 388099.15
   2024      05      09      20      07      26     456    1.02    5.75    1.43  -413.9   -3.09    19.9     4.2 379676.33
   2024      05      09      20      08      25     455     1.6    5.68    1.07 -414.77   -2.96   24.17    4.08 394135.02
   2024      05      09      20      09      24     321    1.51     5.8    1.58 -416.18   -1.17   21.33    3.99 394504.17
   2024      05      09      20      10      23     761    1.19    5.76    1.85  -416.8   -0.45    21.7    3.93 394128.28
   2024      05      09      20      11      24     358    1.86    5.67    1.45 -416.23   -1.42   21.13    4.08 390627.8
   2024      05      09      20      12      25     623    1.56    5.65    1.65 -414.93   -0.69   21.29    4.17 422150.62
   2024      05      09      20      13      24     178    2.08    5.37     1.3 -416.47   -2.41   21.89    4.24 399611.64
   2024      05      09      20      14      24     376    2.05     5.5    1.27 -416.29   -2.41   21.99    4.27 386462.82
   2024      05      09      20      15      28     320    1.68    5.62    1.57 -412.27   -3.67   20.16    4.27 410427.58
   2024      05      09      20      16      29     323     1.4    5.71    1.46 -411.27   -5.72    19.5    4.32 399073.14
   2024      05      09      20      17      30     663    1.26    5.68    1.56 -409.92   -4.67   19.94     4.1 387840.08
   2024      05      09      20      18      30     004    1.16    5.82    1.55 -410.64   -3.59   20.26    4.06 351956.17
   2024      05      09      20      19      30     959    0.86    5.37    2.98 -409.98     2.3    13.5     4.3 370970.71
   2024      05      09      20      20      28     386    1.74    4.71    3.39 -412.76    0.62   11.38    4.55 373883.59
   2024      05      09      20      21      28     719    1.79    4.63     3.5  -412.4    1.34   13.34    4.24 359269.37
   2024      05      09      20      22      30     944    1.83    4.28    3.88 -410.19   -2.31   11.31    4.21 407314.3
   2024      05      09      20      23      27     248    1.62     4.6    3.53 -414.03    1.63    13.1    4.29 366832.46
   2024      05      09      20      24      31     440    1.22    4.93    3.53 -409.72     0.9   12.76    4.04 408098.51
   2024      05      09      20      25      28     099    0.86    5.13    3.45 -413.23   -1.44   12.85    4.13 368797.37
   2024      05      09      20      26      35     899    2.45    4.49    3.59 -405.22   -1.58   13.92    3.92 426989.61
   2024      05      09      20      27      35     985    2.32    4.48    3.61  -405.2   -4.36   12.43    4.06 395908.2
   2024      05      09      20      28      34     425    2.19    4.53    3.78  -406.8   -3.71   13.09    4.15 391192.06
   2024      05      09      20      29      35     325    1.77    4.37    4.06  -405.9   -4.37   13.73    4.09 395027.7
   2024      05      09      20      30      34     351    1.62    4.67    3.98 -406.93   -4.24   13.76     4.1 385140.52
   2024      05      09      20      31      34     279     1.5    4.59     4.1 -407.04   -3.41   14.17    4.11 382037.5
   2024      05      09      20      32      34     368    1.17    4.52    4.09  -407.0   -4.46   13.69    4.06 367505.24
   2024      05      09      20      33      32     901    2.57    5.03    2.43 -408.38   -2.91   18.07    4.18 380638.36
   2024      05      09      20      34      30     484    2.91    4.94    1.85 -410.87    -0.2   19.28     4.3 361382.81
   2024      05      09      20      35      34     020    1.74    4.67    3.77  -407.5   -1.12   13.43    4.38 372067.78
   2024      05      09      20      36      31     655    2.13    4.74    3.13 -409.83    0.21   17.19    4.36 380648.9
   2024      05      09      20      37      34     077    1.75    4.96    3.04 -407.33   -2.84   18.13    4.39 367456.69
   2024      05      09      20      38      36     219    1.42    4.81    3.57 -405.33   -2.06   14.98    4.25 383420.38
   2024      05      09      20      39      39     197    1.29    4.69    3.81 -402.43   -4.14   13.11    3.98 402866.74
   2024      05      09      20      40      36     674    1.39    4.95    3.39 -404.93   -3.11   15.29    4.08 387314.68
   2024      05      09      20      41      38     461    1.31     5.0    3.48 -403.21   -3.87   13.94    3.96 419089.41
   2024      05      09      20      42      38     143    0.96    4.86    3.52 -403.53   -0.48   15.48    3.93 365117.81
   2024      05      09      20      43      36     350    1.11    4.96    3.43 -405.31   -1.74   17.01    4.16 373856.13
   2024      05      09      20      44      37     569     0.9    4.78    3.48 -404.14   -9.35   13.84     4.4 361963.1
   2024      05      09      20      45      37     480    1.12    4.84    3.54 -404.28   -9.59   13.34    4.42 363689.68
   2024      05      09      20      46      38     984    1.18    4.52    3.86 -402.92    -5.2   12.35    4.29 403518.45
   2024      05      09      20      47      39     102    1.33    4.56    3.82 -402.78   -7.75   13.06    4.39 390011.13
   2024      05      09      20      48      40     795    1.26    4.75    3.51 -401.08   -9.87    13.3    4.29 403659.81
   2024      05      09      20      49      39     051    0.97    4.82    3.53 -402.76  -10.03   15.72    4.16 382016.33
   2024      05      09      20      50      38     954    1.09    4.45    3.91  -402.9  -12.04   14.12     4.5 377914.43
   2024      05      09      20      51      39     217    0.67    4.23    4.31 -402.69  -10.99   14.54    4.46 366960.81
   2024      05      09      20      52      41     093    1.33    4.47    3.81  -400.9    -8.4   15.17    4.47 391318.91
   2024      05      09      20      53      37     999    1.12    4.64    3.63 -404.02    -6.3   16.24    4.39 386674.5
   2024      05      09      20      54      36     769    1.69    4.16     3.9 -405.33   -3.37   16.39    4.36 375287.34
   2024      05      09      20      55      37     418    1.65    4.45     3.8 -404.72   -4.92   15.76    4.35 386447.35
   2024      05      09      20      56      37     931    1.72    4.48    3.72 -404.22   -4.64   16.52    4.29 386589.74
   2024      05      09      20      57      36     573    1.69    4.55    3.63 -405.61   -3.04   17.34    4.26 360569.79
   2024      05      09      20      58      39     967    0.98    4.51    3.83  -402.3   -3.15   15.61    4.32 373939.75
   2024      05      09      20      59      39     194     1.1     4.6    3.88 -403.07   -2.64    16.8     4.3 371713.24
   2024      05      09      21      00      43     279   -1.99    5.44    0.68 -398.14  -22.28   22.83    4.76 364713.66
   2024      05      09      21      01      39     917   -2.12    5.71    0.89  -402.0  -17.24    18.1    4.24 370780.84
   2024      05      09      21      02      45     348   -2.32    5.51    0.65 -396.35  -15.84   25.17    4.74 380207.08
   2024      05      09      21      03      34     141   -4.63    3.65   -2.48 -408.23  -18.56    5.48    3.22 436144.31
   2024      05      09      21      04      32     050    -4.2    3.92   -2.14 -410.65  -12.06    7.08    3.79 404700.74
   2024      05      09      21      05      30     116   -4.18    4.08   -2.15  -412.8    -6.5    7.87    3.46 410181.77
   2024      05      09      21      06      33     887   -4.55    3.62   -2.17 -408.94   -3.25    9.61    3.53 392014.95
   2024      05      09      21      07      32     624   -4.65    3.44   -2.34 -410.27   -2.38   10.22    3.48 389443.61
   2024      05      09      21      08      46     293   -2.14    5.47    0.03 -396.05  -12.23   20.29    4.65 406485.92
   2024      05      09      21      09      40     021   -2.17    5.56    0.01 -402.25  -18.07   16.06    4.58 392149.3
   2024      05      09      21      10      45     162   -2.41     5.4   -0.31 -397.51   -8.13   16.39    4.54 398859.77
   2024      05      09      21      11      45     670    -2.3    5.29   -0.47 -396.92  -12.58    16.7    4.85 379417.7
   2024      05      09      21      12      44     682    -2.5     5.3   -0.49 -397.99  -11.04   16.16     4.7 398837.29
   2024      05      09      21      13      45     454    -3.0    5.03   -0.66 -397.17  -10.46    18.8    4.81 384599.19
   2024      05      09      21      14      46     770   -3.32    4.85   -0.86 -395.96  -10.56   17.86    4.89 395408.86
   2024      05      09      21      15      44     431   -3.73    4.34   -1.11 -398.34    -8.6   17.77    4.86 370751.52
   2024      05      09      21      16      40     233   -4.15    4.28   -0.88  -402.6   -4.59    17.7    4.52 417542.73
   2024      05      09      21      17      37     433   -4.21     4.3   -0.85 -405.51   -7.59    15.1    4.31 391871.41
   2024      05      09      21      18      36     187   -4.34    4.01   -1.32 -406.93   -7.73    11.6    4.21 396856.41
   2024      05      09      21      19      38     344   -4.04    4.37   -0.58 -404.59   -3.96   18.14    4.51 375587.09
   2024      05      09      21      20      44     166    -3.4    4.74    0.63 -398.58   -6.07   22.53    4.62 394086.11
   2024      05      09      21      21      44     657   -2.36    5.25    0.18 -398.12  -12.72   19.71    4.85 351631.33
   2024      05      09      21      22      33     494   -1.44    5.34    0.23 -409.22  -22.29    14.2    4.84 445758.62
   2024      05      09      21      23      39     185   -1.41    5.24    0.39 -403.54  -17.65   17.85    4.76 386187.21
   2024      05      09      21      24      29     289    0.65     5.2    1.33 -413.71  -23.51   10.88    4.73 426402.19
   2024      05      09      21      25      30     067   -0.43    5.42    0.74 -412.96  -23.11    10.6    4.71 413876.0
   2024      05      09      21      26      30     280   -1.03    5.45    0.16 -412.84  -21.98   10.36    4.74 431980.34
   2024      05      09      21      27      24     002   -0.48    5.46    0.75 -419.57  -22.63    7.67    4.69 427678.93
   2024      05      09      21      28      22     551    0.06    5.46    1.14 -421.41  -17.97    7.26     4.3 418257.43
   2024      05      09      21      29      30     152   -1.22    5.37    0.11 -413.31  -11.83   16.36    4.47 395808.36
   2024      05      09      21      30      29     152   -1.51    5.35    0.59 -414.53  -14.46    9.09    4.38 398545.69
   2024      05      09      21      31      32     956   -1.98    5.18    -0.0 -410.49   -7.92   17.86    4.66 413967.35
   2024      05      09      21      32      37     807   -2.62    4.98   -0.19 -405.62   -7.31   16.63    4.63 411643.98
   2024      05      09      21      33      33     181   -2.02    5.21    -0.5 -410.51   -6.18   14.08    4.37 413563.06
   2024      05      09      21      34      32     434   -2.33    5.18     0.3 -411.37   -8.97   10.65     4.4 385405.58
   2024      05      09      21      35      33     058   -2.11     5.3    0.19 -410.77    -8.6   10.49    4.44 391056.67
   2024      05      09      21      36      35     002   -2.39    5.06    0.56 -408.85   -1.02   11.85    4.36 396754.01
   2024      05      09      21      37      35     512   -3.18    4.78    1.24 -408.31   -3.99   12.91    4.51 389282.69
   2024      05      09      21      38      36     195   -3.07    4.67    1.12 -407.59   -7.57   13.44    4.78 417210.55
   2024      05      09      21      39      35     304    -3.2    4.52    1.12 -408.28  -15.68   14.04    4.83 401962.32
   2024      05      09      21      40      36     321   -3.79    4.19    1.44 -407.52   -3.43   15.14    4.79 395771.31
   2024      05      09      21      41      27     982    1.35    5.32   -0.39 -415.63  -23.91   13.16    4.98 398011.0
   2024      05      09      21      42      29     912    1.74    5.28   -0.16 -413.89  -20.35   10.59    4.61 394557.29
   2024      05      09      21      43      29     799    2.42    4.82    0.51 -414.08  -20.35    9.17    4.86 402228.63
   2024      05      09      21      44      33     515    0.46     5.3    0.95 -409.93  -26.11    7.95    5.31 382786.4
   2024      05      09      21      45      48     768    -1.5    5.01     0.6 -395.02   -18.5   11.55    5.42 383518.06
   2024      05      09      21      46      33     847   -0.68    5.25    0.94 -409.73   -25.1    7.62    5.37 357569.4
   2024      05      09      21      47      34     953   -0.54    5.36    1.24 -408.53   -26.7    6.98    5.33 375037.13
   2024      05      09      21      48      37     891    -3.2    4.82   -0.25 -406.23   -0.09   14.75    4.56 415746.52
   2024      05      09      21      49      38     562   -1.72    4.97    0.69 -405.41   -17.1    8.34    5.38 386506.27
   2024      05      09      21      50      36     099   -1.78    4.99    1.36  -407.7  -23.13    5.12    5.32 399064.8
   2024      05      09      21      51      36     750   -2.83    4.85    0.33 -407.49   -5.65    13.6    4.52 417945.85
   2024      05      09      21      52      39     684   -2.99    4.87    0.16 -404.63   -3.92    11.6     4.6 415113.71
   2024      05      09      21      53      37     801   -2.29    5.14   -0.17 -406.27  -11.52   16.24    4.72 381193.61
   2024      05      09      21      54      31     788   -1.98    5.26    0.79 -412.83   -9.56    6.02     4.4 410530.78
   2024      05      09      21      55      28     035   -0.86    4.35    3.08 -416.84  -10.11    0.05     4.9 406317.96
   2024      05      09      21      56      31     881   -2.49    4.82     1.4 -412.88   -6.87    3.56    4.69 392597.55
   2024      05      09      21      57      31     926   -2.36    5.02     0.2 -412.85   -3.19    8.12     4.6 416506.93
   2024      05      09      21      58      27     981    -2.4    4.57    0.95 -417.07   -2.91   -6.61    4.84 428654.32
   2024      05      09      21      59      30     285   -2.11    4.45   -0.43 -414.58     3.1   10.54    5.18 411874.52
   2024      05      09      22      00      32     069   -2.37    4.46   -0.58 -412.83     2.2    6.75    5.06 411526.53
   2024      05      09      22      01      38     422   -2.85    4.23   -1.84 -406.04    5.97   16.01    5.03 389421.13
   2024      05      09      22      02      44     904   -3.56    3.94    -0.5 -399.61    7.75   14.36    5.31 377728.49
   2024      05      09      22      03      27     951   -1.74     5.0    1.12 -417.27   -6.74    1.86    4.88 406683.85
   2024      05      09      22      04      26     410   -1.09    4.72    1.82 -418.93   -8.51    0.07    5.29 400604.56
   2024      05      09      22      05      24     397   -0.64    4.81    1.57 -421.13   -8.17    -2.2    5.34 441005.45
   2024      05      09      22      06      23     462   -0.01    1.91    5.33 -421.55    18.7   -15.8    5.07 390170.45
   2024      05      09      22      07      24     153     0.1    3.13    4.65 -421.09   12.82  -14.89    4.89 435730.07
   2024      05      09      22      08      25     778   -0.56    4.28     2.8 -419.81   -2.13   -3.44    5.26 429744.39
   2024      05      09      22      09      24     973   -0.58    4.58    2.16 -420.62   -9.47   -1.08    5.21 428793.18
