Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy)


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      09      09      17      38     123   -2.18   -1.32   -0.85 -428.38   18.94   15.76    8.38 168275.82
   2024      05      09      09      18      37     901   -2.57   -1.69   -0.24 -428.81    18.2   12.73     8.7 163158.06
   2024      05      09      09      19      36     646   -2.37   -1.32    -0.6  -430.3   18.26   11.43    8.57 168696.98
   2024      05      09      09      20      38     355   -2.16   -1.27   -0.95 -428.32    19.2   13.74    8.53 171378.14
   2024      05      09      09      21      38     148   -2.32   -1.26   -0.69 -428.67   19.49   10.71    8.56 175139.68
   2024      05      09      09      22      38     859   -2.63   -1.61    0.11 -428.12   17.32    5.47    8.59 177052.7
   2024      05      09      09      23      39     478   -2.74   -1.47   -0.42  -427.4   17.18    9.92    8.71 181678.23
   2024      05      09      09      24      37     421   -2.54   -1.63   -0.45 -429.73   17.89     9.7    8.77 159974.72
   2024      05      09      09      25      36     982   -2.85   -1.26   -0.21 -430.26   18.09    9.74    8.71 176845.37
   2024      05      09      09      26      38     991   -2.91   -1.26    0.19  -428.1   18.46    6.51    8.73 173125.96
   2024      05      09      09      27      37     671   -2.57   -1.08   -0.35 -429.55   19.07    9.26     8.5 170528.36
   2024      05      09      09      28      41     665   -2.62   -0.95   -0.23 -425.26   17.78    7.18    8.57 185393.99
   2024      05      09      09      29      40     108    -2.6   -0.46   -0.35 -426.99   17.54    9.41    8.38 156697.09
   2024      05      09      09      30      38     674   -2.89   -0.61    0.06 -428.66   18.51    5.91    8.77 178055.42
   2024      05      09      09      31      40     045   -2.84   -0.76   -0.22 -427.12   18.97    8.67    8.65 187224.68
   2024      05      09      09      32      37     750   -2.78   -1.01   -0.14  -429.7   19.14   10.03    8.68 173131.84
   2024      05      09      09      33      37     192   -2.42    -1.2   -0.29 -430.42   18.58    9.41    8.54 167117.17
   2024      05      09      09      34      41     408   -2.84   -0.06    0.55 -425.88   17.91    3.83    8.28 191466.7
   2024      05      09      09      35      38     579   -2.35    -1.4   -0.75 -428.86   19.04   12.55    8.27 162715.99
   2024      05      09      09      36      38     006   -2.46   -0.87   -0.67 -429.61   19.48    9.81    8.26 159359.92
   2024      05      09      09      37      42     237   -2.52   -0.84   -0.23 -424.99   19.35    8.42    8.43 198853.87
   2024      05      09      09      38      42     910   -2.58   -0.92   -0.62 -424.29   18.96    9.59    8.34 186369.67
   2024      05      09      09      39      44     663    -2.8   -0.84   -0.34 -422.51   18.17    6.85    8.38 204461.15
   2024      05      09      09      40      40     088   -2.23   -1.24   -0.71 -427.47   19.59   10.74    8.32 187574.53
   2024      05      09      09      41      36     831   -2.51   -1.18   -0.81 -431.22   19.96     8.1    8.24 169896.51
   2024      05      09      09      42      40     387   -2.53   -0.94   -0.44 -427.31   19.67    6.98    8.38 167956.9
   2024      05      09      09      43      42     307   -3.03   -1.04   -0.27 -425.29   18.38    7.43    8.35 191735.46
   2024      05      09      09      44      42     372    -2.8   -0.81   -0.32 -425.25    19.0    6.96    8.51 190685.25
   2024      05      09      09      45      44     281   -2.65    -0.6    -0.3 -423.23   19.58    2.93    8.19 196139.99
   2024      05      09      09      46      39     335    -2.9   -0.42    -0.8 -428.75   19.87    2.65    8.45 186344.9
   2024      05      09      09      47      41     500   -2.93   -0.14   -0.76 -426.42   19.17    2.29    8.35 184956.81
   2024      05      09      09      48      41     611   -2.89    0.01   -0.45 -426.36   19.14    0.79    8.31 196282.65
   2024      05      09      09      49      45     109   -2.68    0.02    0.19 -422.57   19.01   -1.64    8.08 224771.79
   2024      05      09      09      50      45     661   -2.71   -0.69    0.39 -421.99   19.58   -2.71    8.19 234291.74
   2024      05      09      09      51      46     466   -2.91    -0.2    0.56 -421.18   19.61   -2.13    8.22 242687.45
   2024      05      09      09      52      46     206   -3.01    0.18    0.53 -421.47   20.28    3.83    8.32 285322.49
   2024      05      09      09      53      43     034   -2.96   -0.55    0.15 -425.04   19.72    1.44    8.28 222012.13
   2024      05      09      09      54      47     949   -2.74    0.25    0.79 -419.78   18.68   -1.68    8.25 224732.82
   2024      05      09      09      55      44     033   -2.95   -0.08   -0.54 -424.04    18.8   -6.94    8.52 201239.8
   2024      05      09      09      56      45     529   -2.63   -0.73   -1.52 -422.43   19.82   -5.08    8.02 206108.34
   2024      05      09      09      57      42     097   -3.06     0.2   -1.23 -426.35   18.12   -3.74    8.33 172480.1
   2024      05      09      09      58      42     194   -2.84   -0.45   -1.34 -426.23   20.06    1.33    8.06 208241.6
   2024      05      09      09      59      44     397   -2.72   -0.17   -1.54  -423.9   19.25   -0.62    8.15 192959.08
   2024      05      09      10      00      43     360   -2.89    0.48   -0.59 -425.07   18.85   -6.09    7.88 190939.7
   2024      05      09      10      01      47     583   -2.44     0.7   -0.59  -420.6   17.75    -2.4     8.0 197865.55
   2024      05      09      10      02      44     410   -2.83    -0.1   -0.66 -424.04   19.41   -2.19    7.67 200700.09
   2024      05      09      10      03      39     394   -1.98    1.15   -2.01 -429.75    17.3    4.81    8.09 196385.3
   2024      05      09      10      04      44     170   -2.73    1.34   -0.42 -424.46   17.36   -6.76    8.21 185899.77
   2024      05      09      10      05      45     916   -2.59    0.61   -1.63 -422.62   18.22     1.5    8.41 197628.41
   2024      05      09      10      06      45     126   -2.89    0.33   -1.16 -423.52   18.64   -1.02    8.31 181282.62
   2024      05      09      10      07      46     399   -2.69    0.79   -0.99 -422.24   17.21   -2.81    8.17 194078.48
   2024      05      09      10      08      41     643   -2.06    1.33    -0.7 -427.51   18.12    -2.7    7.89 172033.56
   2024      05      09      10      09      44     510   -2.13    0.88   -0.26 -424.31   20.06    0.19    7.73 210890.09
   2024      05      09      10      10      42     790   -2.21    1.28   -0.26  -426.3   19.31   -2.69    7.75 188543.5
   2024      05      09      10      11      41     457   -2.11    1.46    0.05 -427.94   17.08   -1.52    7.98 186730.47
   2024      05      09      10      12      40     115   -2.24    1.49    0.07 -429.49   17.47   -0.98    8.15 177939.2
   2024      05      09      10      13      39     487   -2.37     1.4   -0.54 -430.27    17.0     2.3     8.1 178587.02
   2024      05      09      10      14      38     496   -2.02     1.7   -0.66 -431.53   14.99    2.74    8.14 190550.43
   2024      05      09      10      15      38     668   -1.86    1.85   -0.84 -431.35   16.09    2.99    8.05 181039.79
   2024      05      09      10      16      38     882   -1.33    2.16   -0.98 -431.21   15.08    2.79    8.19 167120.28
   2024      05      09      10      17      39     104   -2.33     1.3   -0.46 -430.97    16.5   -0.15    8.06 171574.35
   2024      05      09      10      18      40     838    -2.0     1.6   -1.07 -429.03    17.4    3.82    8.19 187292.66
   2024      05      09      10      19      42     915   -2.01    1.72   -0.88 -426.76   17.83    1.73    8.12 182849.58
   2024      05      09      10      20      43     094   -1.96    1.94   -0.54 -426.63   17.76    2.82    8.17 177025.31
   2024      05      09      10      21      37     120   -1.04    2.51   -1.16 -433.45    17.1     1.3    8.14 166542.79
   2024      05      09      10      22      44     064   -1.66     2.2   -1.47 -425.67   17.94    1.18     8.1 170384.03
   2024      05      09      10      23      43     908   -2.18    2.14   -0.13 -425.95    16.4   -3.32    8.14 168955.67
   2024      05      09      10      24      43     206   -2.35    2.06   -0.93 -426.77   17.27    1.12    8.18 160772.26
   2024      05      09      10      25      43     689   -2.31    1.61    -1.1 -426.28   17.54     1.6    8.17 163120.21
   2024      05      09      10      26      40     589   -2.02    0.81   -1.97 -429.81   17.58    0.29    8.17 166058.28
   2024      05      09      10      27      42     097   -1.33    2.32    -1.3 -428.24   16.08   -1.69     8.1 172890.59
   2024      05      09      10      28      41     740    -0.4    2.04   -2.47 -428.66   16.61    4.26    8.06 183577.71
   2024      05      09      10      29      40     757   -0.47    1.89    -2.5 -429.83   16.65    4.29    8.07 156036.3
   2024      05      09      10      30      41     412   -0.54    1.72   -2.61 -429.16   16.75     3.7    8.05 169783.43
   2024      05      09      10      31      47     578    -1.2    1.83   -2.16 -422.42   16.37   -0.28    8.18 182196.6
   2024      05      09      10      32      40     714   -1.16    1.58   -2.43  -430.1   16.24    0.75    8.23 173551.16
   2024      05      09      10      33      42     749   -1.14    1.67   -2.17 -427.82   17.76    1.03     8.2 178284.99
   2024      05      09      10      34      40     288   -1.46    1.25   -2.42 -430.68   17.06    0.34    8.16 166805.2
   2024      05      09      10      35      45     499    -1.1     2.1   -1.88 -424.99   15.22   -0.89    8.15 180555.4
   2024      05      09      10      36      41     252   -1.37     1.6   -2.34 -429.73   16.61    0.37    8.07 170751.32
   2024      05      09      10      37      41     153   -1.53     2.0   -1.65 -429.94   15.85    0.24    8.07 175107.24
   2024      05      09      10      38      39     727   -1.32    2.37   -1.27 -431.63   15.27   -1.12     8.0 156419.43
   2024      05      09      10      39      41     191   -1.89    1.62   -1.85  -430.0    16.4    0.87    8.15 178702.24
   2024      05      09      10      40      43     306   -2.12    1.92   -0.51 -427.68   16.27   -3.95     8.0 175404.99
   2024      05      09      10      41      40     843   -1.65    2.51    0.27 -430.44    14.5  -11.48    8.04 164150.46
   2024      05      09      10      42      41     445   -1.67    2.29    -0.8 -429.98   14.15   -2.73    8.12 165454.5
   2024      05      09      10      43      46     734   -2.04    1.98   -0.28  -424.1   14.77   -6.12    8.09 178567.24
   2024      05      09      10      44      48     066   -2.05    2.12   -0.29 -422.67   15.48   -6.44    8.07 180740.47
   2024      05      09      10      45      44     188   -1.87    2.37   -0.37 -427.07   14.19    -5.3    8.03 173053.0
   2024      05      09      10      46      45     716    -2.1    2.14    0.07 -425.43   14.62   -4.71    8.07 171487.78
   2024      05      09      10      47      45     177   -1.93     2.2    0.36 -426.02    15.6   -7.02    8.04 178127.82
   2024      05      09      10      48      44     407    -1.8    2.16    0.63 -426.99   14.28   -6.89    8.12 165922.81
   2024      05      09      10      49      45     263   -1.85    1.98     0.8 -426.05   14.92   -8.38    8.06 168372.58
   2024      05      09      10      50      47     493    -2.0    2.05    0.54 -423.66   15.28   -7.26    8.07 184809.99
   2024      05      09      10      51      44     717   -2.15    1.85    0.42 -426.79   15.45   -7.35    8.05 145974.36
   2024      05      09      10      52      46     072   -2.14     1.9    0.56 -425.35   15.22   -7.57    7.98 164761.02
   2024      05      09      10      53      46     095   -1.95    1.83    0.99 -425.31   15.48  -10.72    7.97 174290.51
   2024      05      09      10      54      48     274   -2.28    1.61     0.6 -422.98   16.78   -8.58    8.02 172623.57
   2024      05      09      10      55      47     935   -2.14     1.5    -0.9 -423.47   17.42    2.39    7.98 179141.75
   2024      05      09      10      56      45     207   -2.16    1.57   -1.31 -426.52   17.95    2.75    7.99 165903.28
   2024      05      09      10      57      47     054   -2.36    1.75   -0.58 -424.61   16.32   -2.59    7.97 174078.39
   2024      05      09      10      58      48     299   -2.28    1.76   -0.44 -423.27   16.87   -3.86    7.97 173255.33
   2024      05      09      10      59      49     885   -2.52    1.65   -0.36  -421.6   16.78   -4.19    7.96 177593.86
   2024      05      09      11      00      48     613    -2.3    1.82   -0.19 -423.08   15.43   -5.93    7.99 181081.14
   2024      05      09      11      01      48     916   -2.28    1.67   -0.65  -422.8   16.54   -3.28    7.96 173534.27
   2024      05      09      11      02      48     306   -2.23     1.8   -0.45 -423.58   15.39   -3.56    8.01 178678.7
   2024      05      09      11      03      47     580   -2.38    1.59   -0.67  -424.4   16.39   -3.38    7.92 164525.67
   2024      05      09      11      04      50     420   -2.49    1.57    -0.5 -421.32   17.33   -3.69    7.97 187747.4
   2024      05      09      11      05      50     758   -2.65    1.13   -0.69 -420.95   18.97   -2.56    7.96 185557.48
   2024      05      09      11      06      51     961   -2.53    1.23    -0.9 -419.75   18.27    0.07    7.93 187089.94
   2024      05      09      11      07      50     615   -2.55    1.63    -0.5 -421.31   17.11   -1.65    7.91 176039.13
   2024      05      09      11      08      52     316   -2.67    1.45    0.04 -419.49   17.36    -5.8    7.88 175085.27
   2024      05      09      11      09      51     780   -2.52    1.64   -0.36 -420.18   17.15   -2.11    7.89 177358.89
   2024      05      09      11      10      50     321   -2.42    1.56   -0.97  -421.8   17.57    2.45     7.9 171422.27
   2024      05      09      11      11      55     190    -2.7    1.49   -0.39 -416.61   17.68   -3.31     7.8 186388.69
   2024      05      09      11      12      50     335   -2.28    1.81   -0.54 -421.92   17.52   -1.31    7.94 173050.83
   2024      05      09      11      13      51     116   -2.33    1.34   -1.17 -421.07   18.99    0.96    8.01 191581.1
   2024      05      09      11      14      53     921   -2.36     1.9    0.69 -418.02   16.46  -12.74    7.89 196878.33
   2024      05      09      11      15      51     452   -2.44    1.86    0.41 -420.82   15.69  -11.52    7.86 170593.98
   2024      05      09      11      16      49     051   -2.31    2.06    0.18 -423.54   15.17  -10.82    7.85 153778.55
   2024      05      09      11      17      52     029   -2.31    2.05    0.54 -420.33   15.01  -12.05    7.76 178395.24
   2024      05      09      11      18      52     055    -2.4    1.88    0.33 -420.37   15.96  -10.37    7.87 176702.64
   2024      05      09      11      19      50     933   -2.49    1.77   -0.24 -421.72    16.8   -5.31    7.88 162526.22
   2024      05      09      11      20      51     109   -2.29    2.18    0.35 -421.58   14.55  -10.18    7.84 172622.51
   2024      05      09      11      21      51     196   -2.24     2.0    0.38 -421.55    15.0   -9.64    7.82 168704.48
   2024      05      09      11      22      51     302   -2.12    2.18    0.47 -421.52    14.1   -9.82     7.8 176946.4
   2024      05      09      11      23      49     627   -2.01    1.75    1.53 -423.23   15.55  -14.67    7.75 159855.63
   2024      05      09      11      24      51     846   -2.38    1.64    1.28 -420.91    15.6  -13.33    7.81 172629.18
   2024      05      09      11      25      50     549   -2.19     2.2    0.49 -422.55   13.54  -10.04    7.83 169600.35
   2024      05      09      11      26      52     735    -2.3    1.92    0.92 -420.15   14.49  -12.24    7.78 173507.6
   2024      05      09      11      27      53     055   -2.44     1.8    0.49 -419.92   15.14   -9.36    7.79 170922.95
   2024      05      09      11      28      50     997   -2.37     1.9    0.72  -422.2   14.25  -11.24    7.78 159793.29
   2024      05      09      11      29      51     609   -2.13    1.73    1.26 -421.62    13.4  -11.47    7.89 169038.99
   2024      05      09      11      30      52     329   -1.88    1.25    2.25 -420.39   17.44  -20.89    7.79 175502.64
   2024      05      09      11      31      55     002   -1.95    1.37    2.08 -417.78   16.59  -17.03    7.77 205714.95
   2024      05      09      11      32      52     283   -1.82    1.44    2.19 -420.58   17.15  -20.99    7.67 165376.79
   2024      05      09      11      33      50     000   -2.14    1.53     1.3 -423.46   17.01  -13.27    7.96 167941.01
   2024      05      09      11      34      47     368   -1.74    2.19    0.81 -426.63   13.64  -10.63    7.88 165253.55
   2024      05      09      11      35      46     657    -1.8    2.27   -0.51 -427.58   13.86   -5.29    7.97 165169.0
   2024      05      09      11      36      45     209   -1.43    2.37   -0.55 -429.37   10.21   -5.84    7.87 176262.22
   2024      05      09      11      37      48     571   -1.74    2.29   -0.69 -425.69   10.81   -3.97    7.82 154240.88
   2024      05      09      11      38      49     589   -2.08    2.16   -0.28 -424.53   13.44   -6.29    7.83 156779.2
   2024      05      09      11      39      52     484   -2.35    1.94   -0.44 -421.32   15.88   -7.52    7.91 161318.08
   2024      05      09      11      40      52     011    -2.2    2.02   -0.27 -421.94   14.25   -8.18    7.82 163405.06
   2024      05      09      11      41      54     210   -2.59    0.78   -0.73 -419.48   19.39   -3.81    7.91 170037.72
   2024      05      09      11      42      51     925   -2.44    1.37   -0.53 -422.12   17.11   -4.02     7.8 165132.76
   2024      05      09      11      43      56     997   -2.13    1.89   -0.04 -416.74    14.9   -7.81    7.83 188009.31
   2024      05      09      11      44      52     828   -2.79   -0.51   -1.16 -421.13   20.04   -4.88    7.79 171431.82
   2024      05      09      11      45      56     903   -2.66    1.57   -0.14 -416.94   14.55   -9.75    7.79 163452.21
   2024      05      09      11      46      57     385   -2.52    1.84    0.05  -416.5   12.47  -11.99    7.74 167990.48
   2024      05      09      11      47      56     268   -2.71    1.42    0.52  -417.6   15.75  -13.53     7.9 169063.88
   2024      05      09      11      48      56     845   -2.69    1.45    0.25 -417.03   15.78  -14.12    7.87 171617.67
   2024      05      09      11      49      54     349   -2.56    1.58    0.21 -419.81   14.67  -14.26    7.94 159149.13
   2024      05      09      11      50      57     328   -2.96    1.25   -0.14 -416.65   16.67  -12.62    7.85 164197.63
   2024      05      09      11      51      57     064    -3.1    0.86   -0.32 -417.04   17.55   -9.71    7.83 158172.51
   2024      05      09      11      52      58     341    -3.1     1.0   -0.41 -415.75   17.44   -9.34    7.68 161237.32
   2024      05      09      11      54      03     166   -2.99    0.96   -0.28 -410.78   16.13  -10.04    7.77 185666.85
   2024      05      09      11      54      57     977   -3.01    0.94    -0.1 -416.24   17.68   -9.91    7.77 183925.11
   2024      05      09      11      55      58     239   -3.01    0.91   -0.12 -416.03   17.55   -9.85    7.84 176612.55
   2024      05      09      11      57      01     349   -3.07     0.9    0.32 -412.82   17.33  -10.08    7.86 184772.31
   2024      05      09      11      57      59     322   -3.09    0.73    0.13 -414.94   18.52  -11.03    7.81 177567.17
   2024      05      09      11      58      58     963   -3.09    1.06   -0.44 -415.46   17.85   -8.97    7.68 179640.33
   2024      05      09      12      00      01     781   -3.24    0.68    -0.3 -412.51   17.95  -10.45    7.66 179584.8
   2024      05      09      12      01      01     128   -3.24     0.5   -0.55 -413.27   18.55   -9.04     7.7 180034.34
   2024      05      09      12      02      01     259   -3.29    -0.0   -0.77 -413.22   18.37   -8.24    7.86 168790.78
   2024      05      09      12      02      57     571   -2.99    0.73   -0.64 -417.22   17.17   -9.45     8.3 161532.29
   2024      05      09      12      03      59     291   -3.14    0.22   -0.68  -415.4   18.75   -8.76    8.02 160167.28
   2024      05      09      12      04      57     736   -3.07   -0.02   -0.86 -417.09   19.16    -9.0    8.01 162317.32
   2024      05      09      12      05      57     060   -3.24    0.12   -0.52 -417.83   19.34  -10.82    7.93 161762.46
   2024      05      09      12      06      56     243   -3.26   -0.32    0.33 -418.64   19.69  -14.71    8.07 173478.53
   2024      05      09      12      07      58     556   -2.95   -0.28   -0.29 -416.34    19.6  -11.19    7.99 177965.5
   2024      05      09      12      08      59     513   -3.04   -0.11   -0.49 -415.37    19.1  -12.43    7.98 164853.37
   2024      05      09      12      10      03     537   -3.19   -0.19   -1.01 -411.27    19.2   -9.35    7.76 210513.28
   2024      05      09      12      11      02     060   -3.27    0.12   -0.33 -412.83   19.22  -11.36     7.8 177529.1
   2024      05      09      12      11      57     965   -2.93   -0.39   -1.33 -417.33   19.86   -4.92    7.97 183324.37
   2024      05      09      12      13      00     816   -3.15   -0.02   -0.58 -414.32   19.49   -8.52    7.75 179606.23
   2024      05      09      12      14      01     905   -3.21   -0.07     0.1 -413.27   19.42   -6.88    7.76 178965.36
   2024      05      09      12      15      03     357   -3.21    0.12   -0.19 -411.74   19.29  -10.63    7.85 187916.53
   2024      05      09      12      16      04     582   -3.22    -0.1   -0.24 -410.55   19.47   -9.18    7.79 205094.83
   2024      05      09      12      16      59     786   -3.28    0.02   -0.32 -415.66   19.85   -8.44    8.01 178957.23
   2024      05      09      12      18      03     861   -2.92   -0.03   -0.23 -411.45   19.71   -7.72    7.79 202610.98
   2024      05      09      12      19      04     004   -3.01     0.1   -0.36 -411.36    19.8   -7.44    7.71 204361.58
   2024      05      09      12      20      04     786   -3.05   -0.09   -0.44 -410.59   19.51   -9.18    7.61 209998.49
   2024      05      09      12      21      07     093   -2.68    0.03    -0.6 -408.28   19.29   -9.02    7.55 201453.7
   2024      05      09      12      22      03     332   -3.05    0.14   -0.46 -412.21   20.09   -9.03    7.64 205867.71
   2024      05      09      12      23      04     776   -3.36    0.69   -0.91 -410.87   18.45   -7.12    7.78 168002.63
   2024      05      09      12      24      03     028   -3.44    0.88   -0.92 -412.77   18.55   -6.35    7.88 158719.83
   2024      05      09      12      25      05     715   -3.39    1.07   -0.85 -410.06   18.15   -5.74    7.89 172473.08
   2024      05      09      12      26      04     077   -3.22    0.15   -1.07 -411.78   19.68   -3.88     7.8 180001.16
   2024      05      09      12      27      04     400   -3.08    0.61   -0.91 -411.55    18.5   -4.92    7.78 177238.6
   2024      05      09      12      28      03     395   -3.22    0.56   -0.89 -412.65   18.78   -4.99    7.76 170630.31
   2024      05      09      12      29      04     233   -3.25    0.61   -0.83 -411.83   19.05   -4.12    7.75 173579.67
   2024      05      09      12      30      05     252   -3.19    0.93   -0.95 -410.85   18.51   -4.59    7.72 176440.2
   2024      05      09      12      31      03     589   -3.11    0.69   -0.91 -412.61   19.27   -4.56    7.75 161829.8
   2024      05      09      12      32      01     745    -3.0    0.52   -0.96 -414.64   18.85   -4.44    7.76 147843.24
   2024      05      09      12      33      03     017   -3.07     0.5    -0.9 -413.36   18.58    -5.3    7.77 164028.41
   2024      05      09      12      34      03     700    -3.0    0.58   -0.82 -412.75   17.95   -4.62    7.78 167792.89
   2024      05      09      12      35      04     528   -3.05     0.6   -0.96 -411.93   18.16   -4.64    7.72 162201.74
   2024      05      09      12      36      07     577    -3.1    0.63   -0.96 -408.86   17.71   -3.68    7.77 192026.21
   2024      05      09      12      37      01     920   -2.95    0.54    -0.9 -414.86   16.81   -4.77    7.78 140417.84
   2024      05      09      12      38      05     007   -2.98    1.16   -1.23 -411.64   17.86   -3.21    7.85 156667.33
   2024      05      09      12      39      04     189    -3.0     1.1   -1.27 -412.57   17.78   -3.41    7.82 154262.79
   2024      05      09      12      40      04     427    -3.0    1.02   -1.17 -412.38   17.93   -3.28    7.91 153156.37
   2024      05      09      12      41      05     635   -2.97     1.3    -1.1 -411.19   17.43   -4.17    7.84 155075.05
   2024      05      09      12      42      05     130   -2.84    1.31   -1.05 -411.81   16.89   -3.48    7.91 153159.98
   2024      05      09      12      43      07     618   -2.95    1.23   -1.23 -409.31   16.57   -1.39    7.63 140959.15
   2024      05      09      12      44      07     025   -3.18    0.78    -1.0 -409.91   18.15   -3.06    7.72 159215.4
   2024      05      09      12      45      06     192   -3.16    0.22   -1.02 -410.77   19.63   -3.12    7.66 170847.44
   2024      05      09      12      46      05     074   -3.25     0.4   -1.01  -412.0   19.55   -3.89    7.73 157872.24
   2024      05      09      12      47      08     299   -3.15    1.03   -1.07  -408.8   17.66   -3.55    7.76 167074.12
   2024      05      09      12      48      09     962   -3.06    1.37   -0.86 -407.19   16.32   -5.48    7.72 160856.63
   2024      05      09      12      49      10     398    -3.3    1.23   -0.77  -406.8   16.38   -5.17    7.68 163104.14
   2024      05      09      12      50      06     727   -3.05    1.29   -0.68 -410.64   16.42   -5.94    7.78 158703.54
   2024      05      09      12      51      05     985   -3.01    1.16   -0.89 -411.49   16.46   -3.96    7.84 158562.47
   2024      05      09      12      52      04     105   -3.04    1.11   -1.09 -413.48   17.88    -1.6     7.9 144197.51
   2024      05      09      12      53      05     944   -2.96    0.87   -1.27 -411.63   17.62   -1.02    7.84 156638.46
   2024      05      09      12      54      07     752   -3.16    0.92   -1.12 -409.78   18.23   -1.45    7.81 161556.91
   2024      05      09      12      55      08     483   -3.31    0.67   -0.58 -409.07    18.5    -3.6    7.87 163829.18
   2024      05      09      12      56      09     112   -3.27    0.69   -0.78  -408.5   18.28   -2.67    7.88 173045.95
   2024      05      09      12      57      10     588   -2.98    0.97   -0.91 -407.13   16.42   -1.03    7.88 181233.93
   2024      05      09      12      58      08     250   -3.19    0.68   -0.95 -409.53   17.98   -2.15    7.83 157182.34
   2024      05      09      12      59      09     168   -3.13     0.6    -1.0 -408.66   17.69    -1.8     7.8 170062.62
   2024      05      09      13      00      07     912   -3.08    0.77   -1.17 -410.02   17.64   -0.69    7.84 160210.51
   2024      05      09      13      01      07     057   -2.97    1.04   -1.24 -410.98    17.3   -0.36    7.74 154200.85
   2024      05      09      13      02      08     615   -3.06    0.77   -1.37 -409.41   17.75    1.11    7.78 171487.62
   2024      05      09      13      03      08     477   -3.24    0.85   -1.08 -409.62   17.69   -0.74    7.73 158679.91
   2024      05      09      13      04      09     257   -3.13    0.72    -1.1 -408.86   18.01   -0.55    7.77 166294.27
   2024      05      09      13      05      07     088   -3.04    0.98   -1.25 -411.23   16.64    0.72    7.79 148539.02
   2024      05      09      13      06      08     779   -2.97    1.07   -1.37 -409.51   17.11    1.56    7.75 147844.03
   2024      05      09      13      07      10     691   -3.01    1.27   -1.29 -407.65   16.15    1.53    7.78 162086.9
   2024      05      09      13      08      08     578   -2.93    1.39   -1.28  -409.9   15.72    1.76    7.78 151490.89
   2024      05      09      13      09      06     426    -2.9    1.06    -1.3 -412.24   14.66    1.55    7.89 146523.36
   2024      05      09      13      10      06     186   -2.95    1.28   -1.45 -412.54   14.96    1.54    7.82 146421.93
   2024      05      09      13      11      06     598   -2.98    1.32   -1.26 -412.22   13.88    0.69    7.86 150396.82
   2024      05      09      13      12      03     328    -3.0    0.69   -1.21 -415.61   16.99     0.1    8.05 154290.5
   2024      05      09      13      13      06     298   -2.94    1.08   -1.18 -412.68   13.08   -0.01    7.97 144580.23
   2024      05      09      13      14      04     290   -2.78    1.12   -1.26 -414.87   12.49    1.37    7.92 147448.65
   2024      05      09      13      15      09     513   -2.82    1.16   -1.22 -409.48   12.26    2.15     7.9 178294.13
   2024      05      09      13      16      06     817   -2.86    1.21   -1.13 -412.35   12.36   -0.26    7.98 157475.28
   2024      05      09      13      17      06     203   -2.81    1.18   -1.14 -413.03   12.59    3.61    8.03 146707.45
   2024      05      09      13      18      06     254   -2.86    1.07   -1.02 -413.06   12.21    1.71    8.06 153591.58
   2024      05      09      13      19      05     980   -2.85    1.08   -0.94 -413.43   11.68    0.69     8.1 147449.05
   2024      05      09      13      20      07     157   -2.82    1.13   -0.95 -412.26   11.55    1.62    8.06 146232.79
   2024      05      09      13      21      08     037   -2.81    0.92   -1.12 -411.36    12.8    3.09    8.12 156671.07
   2024      05      09      13      22      11     211   -2.89    0.97   -1.04 -408.13   13.39    1.69    7.95 165470.15
   2024      05      09      13      23      11     405   -2.99    0.97    -0.9  -408.0   13.35    1.31    8.03 164497.68
   2024      05      09      13      24      08     048   -2.85    0.96   -0.85  -411.5   14.14    1.37    8.12 156876.1
   2024      05      09      13      25      08     941    -2.9    0.95   -1.04 -410.65   13.52    3.05    7.96 150886.82
   2024      05      09      13      26      09     279   -2.94    1.15   -1.12 -410.33   14.73    1.71    7.95 157684.88
   2024      05      09      13      27      12     369   -2.86    0.63   -0.94 -407.17   14.96    4.55    8.42 161181.0
   2024      05      09      13      28      13     788   -2.74    0.67   -0.86 -405.77   15.59     4.0    8.55 161470.92
   2024      05      09      13      29      13     485   -2.87     0.1   -0.71  -406.1   16.29    4.82     8.2 156313.16
   2024      05      09      13      30      08     904   -2.97   -0.79    0.43 -410.77   19.05   -3.48    8.31 175162.52
   2024      05      09      13      31      09     518   -2.87    0.23   -0.71 -410.33   15.97    2.89    8.29 155316.57
   2024      05      09      13      32      10     179   -2.78    0.16   -0.45  -409.7   16.26    1.99    8.39 161050.8
   2024      05      09      13      33      12     249   -2.95    0.23   -0.36 -407.64   16.29    1.12    8.34 176011.84
   2024      05      09      13      34      10     732    -2.7    0.23   -0.75 -409.27   15.22    4.49    8.79 162132.21
   2024      05      09      13      35      09     506   -2.74     0.4   -0.82 -410.58    16.1    4.23    8.83 152388.09
   2024      05      09      13      36      12     338   -2.86    0.18   -0.47  -407.7    16.6    3.45    8.74 168580.5
   2024      05      09      13      37      16     191   -3.08   -0.25   -0.06 -403.77   18.71    1.68    8.13 216384.81
   2024      05      09      13      38      16     500   -3.13   -0.18    0.06 -403.52   18.52    1.23    8.06 225427.98
   2024      05      09      13      39      15     179   -2.96   -0.33   -0.23 -404.87   19.46    1.98    8.01 228504.5
   2024      05      09      13      40      15     589   -3.06   -0.07    -0.3 -404.53   19.11    1.59    8.04 209913.13
   2024      05      09      13      41      17     930   -2.97    0.07   -0.27 -402.28   18.04    2.66    7.91 212425.25
